ETF,종목코드,종목명,수량,비중,기준일
코스피,006400,삼성SDI,213,4.68,2026-08-28
코스피,105560,KB금융,590,3.83,2026-08-28
코스피,003230,삼양식품,55,3.14,2026-08-28
코스피,009150,삼성전기,50,2.67,2026-08-28
코스피,017670,SK텔레콤,650,2.49,2026-08-28
코스피,278470,에이피알,140,2.35,2026-08-28
코스피,402340,SK스퀘어,54,2.23,2026-08-28
코스피,034020,두산에너빌리티,450,1.49,2026-08-28
코스피,006360,GS건설,1009,1.44,2026-08-28
코스피,373220,LG에너지솔루션,100,1.43,2026-08-28
코스피,055550,신한지주,335,1.41,2026-08-28
코스피,000810,삼성화재,50,1.32,2026-08-28
코스피,005490,POSCO홀딩스,100,1.31,2026-08-28
코스피,192820,코스맥스,120,1.31,2026-08-28
코스피,012450,한화에어로스페이스,28,1.24,2026-08-28
코스피,000150,두산,25,1.17,2026-08-28
코스피,207940,삼성바이오로직스,18,1.11,2026-08-28
코스피,034730,SK,51,1.1,2026-08-28
코스피,032830,삼성생명,90,1.07,2026-08-28
코스피,005830,DB손해보험,149,1.06,2026-08-28
코스피,028260,삼성물산,70,1.02,2026-08-28
코스피,035420,NAVER,121,1.01,2026-08-28
코스피,138040,메리츠금융지주,220,1.01,2026-08-28
코스피,005380,현대차,65,1.0,2026-08-28
코스피,006260,LS,80,0.97,2026-08-28
코스피,079550,LIG디펜스앤에어로스페이스,33,0.95,2026-08-28
코스피,033780,KT&G,140,0.94,2026-08-28
코스피,329180,HD현대중공업,50,0.91,2026-08-28
코스피,078930,GS,159,0.76,2026-08-28
코스피,483650,달바글로벌,87,0.75,2026-08-28
코스피,010120,LS ELECTRIC,80,0.68,2026-08-28
코스피,071050,한국금융지주,90,0.67,2026-08-28
코스피,009830,한화솔루션,507,0.65,2026-08-28
코스피,068270,셀트리온,79,0.58,2026-08-28
코리아밸류업,005930,삼성전자,1132,20.95,2026-08-28
코리아밸류업,000660,SK하이닉스,172,20.7,2026-08-28
코리아밸류업,402340,SK스퀘어,62,4.61,2026-08-28
코리아밸류업,105560,KB금융,388,4.54,2026-08-28
코리아밸류업,055550,신한지주,531,4.02,2026-08-28
코리아밸류업,086790,하나금융지주,395,3.67,2026-08-28
코리아밸류업,257720,실리콘투,1016,3.47,2026-08-28
코리아밸류업,012450,한화에어로스페이스,42,3.36,2026-08-28
코리아밸류업,005380,현대차,117,3.24,2026-08-28
코리아밸류업,278470,에이피알,100,3.02,2026-08-28
코리아밸류업,003230,삼양식품,28,2.88,2026-08-28
코리아밸류업,009150,삼성전기,26,2.51,2026-08-28
코리아밸류업,356860,티엘비,779,2.25,2026-08-28
코리아밸류업,005830,DB손해보험,172,2.2,2026-08-28
코리아밸류업,316140,우리금융지주,951,2.18,2026-08-28
코리아밸류업,012330,현대모비스,61,1.92,2026-08-28
코리아밸류업,267260,HD현대일렉트릭,29,1.66,2026-08-28
코리아밸류업,079550,LIG디펜스앤에어로스페이스,26,1.35,2026-08-28
코리아밸류업,329180,HD현대중공업,37,1.21,2026-08-28
코리아밸류업,078930,GS,138,1.18,2026-08-28
코리아밸류업,214450,파마리서치,36,1.08,2026-08-28
코리아밸류업,222800,심텍,121,1.07,2026-08-28
코리아밸류업,017670,SK텔레콤,147,1.01,2026-08-28
코리아밸류업,006800,미래에셋증권,399,1.0,2026-08-28
코리아밸류업,058470,리노공업,190,0.88,2026-08-28
코리아밸류업,192820,코스맥스,44,0.87,2026-08-28
코리아밸류업,011070,LG이노텍,18,0.75,2026-08-28
코리아밸류업,033780,KT&G,55,0.67,2026-08-28
코리아밸류업,071050,한국금융지주,46,0.61,2026-08-28
코리아밸류업,039490,키움증권,23,0.45,2026-08-28
코리아밸류업,034730,SK,9,0.35,2026-08-28
코스닥,222800,심텍,210,7.01,2026-08-28
코스닥,036930,주성엔지니어링,105,4.95,2026-08-28
코스닥,095610,테스,119,4.57,2026-08-28
코스닥,119850,지엔씨에너지,299,3.96,2026-08-28
코스닥,196170,알테오젠,48,3.93,2026-08-28
코스닥,277810,레인보우로보틱스,28,3.47,2026-08-28
코스닥,058610,에스피지,120,2.97,2026-08-28
코스닥,080220,제주반도체,137,2.8,2026-08-28
코스닥,403870,HPSP,202,2.68,2026-08-28
코스닥,086520,에코프로,106,2.57,2026-08-28
코스닥,108490,로보티즈,37,2.48,2026-08-28
코스닥,131290,티에스이,35,2.33,2026-08-28
코스닥,240810,원익IPS,69,2.05,2026-08-28
코스닥,067310,하나마이크론,191,1.95,2026-08-28
코스닥,059090,미코,363,1.85,2026-08-28
코스닥,089970,브이엠,115,1.83,2026-08-28
코스닥,095340,ISC,40,1.8,2026-08-28
코스닥,084370,유진테크,49,1.78,2026-08-28
코스닥,420770,기가비스,59,1.68,2026-08-28
코스닥,226950,올릭스,60,1.65,2026-08-28
코스닥,131970,두산테스나,75,1.64,2026-08-28
코스닥,161580,필옵틱스,220,1.62,2026-08-28
코스닥,031980,피에스케이홀딩스,47,1.57,2026-08-28
코스닥,141080,리가켐바이오,59,1.55,2026-08-28
코스닥,347700,스피어,249,1.52,2026-08-28
코스닥,214450,파마리서치,13,1.48,2026-08-28
코스닥,171090,선익시스템,80,1.44,2026-08-28
코스닥,247540,에코프로비엠,44,1.37,2026-08-28
코스닥,140860,파크시스템스,19,1.36,2026-08-28
코스닥,064290,인텍플러스,153,1.34,2026-08-28
코스닥,356860,티엘비,122,1.33,2026-08-28
코스닥,290650,엘앤씨바이오,99,1.31,2026-08-28
코스닥,319660,피에스케이,37,1.3,2026-08-28
코스닥,039030,이오테크닉스,12,1.28,2026-08-28
코스닥,138080,오이솔루션,192,1.26,2026-08-28
코스닥,078600,대주전자재료,50,1.22,2026-08-28
코스닥,082920,비츠로셀,146,1.12,2026-08-28
코스닥,124500,아이티센글로벌,110,1.09,2026-08-28
코스닥,100790,미래에셋벤처투자,222,0.95,2026-08-28
코스닥,347850,디앤디파마텍,62,0.92,2026-08-28
코스닥,491000,리브스메드,100,0.88,2026-08-28
코스닥,323280,태성,65,0.87,2026-08-28
코스닥,028300,HLB,88,0.82,2026-08-28
코스닥,417200,LS머트리얼즈,252,0.78,2026-08-28
코스닥,257720,실리콘투,53,0.69,2026-08-28
코스닥,440110,파두,40,0.68,2026-08-28
코스닥,178320,서진시스템,62,0.67,2026-08-28
코스닥,476830,알지노믹스,80,0.67,2026-08-28
코스닥,218410,RFHIC,50,0.64,2026-08-28
코스닥,089010,켐트로닉스,105,0.63,2026-08-28
코스닥,077360,덕산하이메탈,224,0.59,2026-08-28
코스닥,010170,대한광통신,150,0.59,2026-08-28
코스닥,099320,쎄트렉아이,30,0.59,2026-08-28
코스닥,452280,한선엔지니어링,213,0.58,2026-08-28
코스닥,189300,인텔리안테크,30,0.52,2026-08-28
코스닥,327260,RF머트리얼즈,51,0.51,2026-08-28
코스닥,058470,리노공업,29,0.51,2026-08-28
코스닥,298380,에이비엘바이오,25,0.5,2026-08-28
코스닥,080580,오킨스전자,97,0.5,2026-08-28
코스닥,033640,네패스,70,0.44,2026-08-28
코스닥,448900,한국피아이엠,33,0.42,2026-08-28
코스닥,295310,에이치브이엠,32,0.41,2026-08-28
코스닥,310210,보로노이,8,0.35,2026-08-28
K신재생에너지,006400,삼성SDI,459,10.18,2026-08-28
K신재생에너지,009830,한화솔루션,7150,9.31,2026-08-28
K신재생에너지,005930,삼성전자,720,7.47,2026-08-28
K신재생에너지,112610,씨에스윈드,3600,7.0,2026-08-28
K신재생에너지,000660,SK하이닉스,95,6.41,2026-08-28
K신재생에너지,336260,두산퓨얼셀,3101,5.47,2026-08-28
K신재생에너지,022100,포스코DX,5740,4.73,2026-08-28
K신재생에너지,100090,SK오션플랜트,7989,4.34,2026-08-28
K신재생에너지,005380,현대차,263,4.08,2026-08-28
K신재생에너지,009150,삼성전기,75,4.05,2026-08-28
K신재생에너지,009540,HD한국조선해양,275,3.87,2026-08-28
K신재생에너지,005490,POSCO홀딩스,250,3.31,2026-08-28
K신재생에너지,000880,한화,600,3.05,2026-08-28
K신재생에너지,010120,LS ELECTRIC,340,2.91,2026-08-28
K신재생에너지,373220,LG에너지솔루션,200,2.89,2026-08-28
K신재생에너지,012330,현대모비스,150,2.64,2026-08-28
K신재생에너지,475150,SK이터닉스,1198,2.61,2026-08-28
K신재생에너지,078600,대주전자재료,588,2.12,2026-08-28
K신재생에너지,034730,SK,95,2.06,2026-08-28
K신재생에너지,034020,두산에너빌리티,600,2.01,2026-08-28
K신재생에너지,083650,비에이치아이,758,1.89,2026-08-28
K신재생에너지,006260,LS,130,1.59,2026-08-28
K신재생에너지,010140,삼성중공업,1637,1.34,2026-08-28
K신재생에너지,010060,OCI홀딩스,111,1.2,2026-08-28
K신재생에너지,051910,LG화학,100,1.07,2026-08-28
K신재생에너지,066970,엘앤에프,200,1.01,2026-08-28
K신재생에너지,010130,고려아연,17,0.91,2026-08-28
K바이오,196170,알테오젠,216,10.2,2026-08-28
K바이오,068270,셀트리온,314,9.1,2026-08-28
K바이오,128940,한미약품,109,8.33,2026-08-28
K바이오,298380,에이비엘바이오,604,6.96,2026-08-28
K바이오,226950,올릭스,373,5.92,2026-08-28
K바이오,207940,삼성바이오로직스,24,5.8,2026-08-28
K바이오,310210,보로노이,195,4.94,2026-08-28
K바이오,009420,한올바이오파마,496,4.83,2026-08-28
K바이오,475830,오름테라퓨틱,430,4.35,2026-08-28
K바이오,237690,에스티팜,246,4.13,2026-08-28
K바이오,068760,셀트리온제약,632,4.02,2026-08-28
K바이오,141080,리가켐바이오,264,3.99,2026-08-28
K바이오,000100,유한양행,285,3.57,2026-08-28
K바이오,347850,디앤디파마텍,412,3.52,2026-08-28
K바이오,476830,알지노믹스,550,2.63,2026-08-28
K바이오,456160,지투지바이오,396,2.48,2026-08-28
K바이오,214450,파마리서치,30,1.97,2026-08-28
K바이오,145020,휴젤,50,1.86,2026-08-28
K바이오,028300,HLB,300,1.61,2026-08-28
K바이오,039200,오스코텍,301,1.6,2026-08-28
K바이오,458870,씨어스,401,1.33,2026-08-28
K바이오,950260,인제니아테라퓨틱스(Reg.S),496,1.3,2026-08-28
K바이오,389470,인벤티지랩,276,1.22,2026-08-28
K바이오,491000,리브스메드,201,1.02,2026-08-28
K바이오,397030,에이프릴바이오,258,0.75,2026-08-28
K바이오,0009K0,에임드바이오,102,0.4,2026-08-28
K바이오,174900,앱클론,83,0.35,2026-08-28
K바이오,475960,토모큐브,60,0.28,2026-08-28
K바이오,358570,지아이이노베이션,119,0.15,2026-08-28
K바이오,007390,네이처셀,17,0.07,2026-08-28
K이노베이션,006400,삼성SDI,296,15.01,2026-08-28
K이노베이션,068270,셀트리온,525,8.95,2026-08-28
K이노베이션,035420,NAVER,448,8.64,2026-08-28
K이노베이션,373220,LG에너지솔루션,260,8.59,2026-08-28
K이노베이션,005490,POSCO홀딩스,264,7.99,2026-08-28
K이노베이션,036570,NC,394,7.83,2026-08-28
K이노베이션,196170,알테오젠,272,7.55,2026-08-28
K이노베이션,207940,삼성바이오로직스,40,5.68,2026-08-28
K이노베이션,259960,크래프톤,251,4.91,2026-08-28
K이노베이션,178320,서진시스템,1200,4.42,2026-08-28
K이노베이션,009150,삼성전기,24,2.96,2026-08-28
K이노베이션,214450,파마리서치,70,2.7,2026-08-28
K이노베이션,356860,티엘비,625,2.31,2026-08-28
K이노베이션,222800,심텍,187,2.12,2026-08-28
K이노베이션,128940,한미약품,41,1.84,2026-08-28
K이노베이션,192080,더블유게임즈,299,1.52,2026-08-28
K이노베이션,009830,한화솔루션,450,1.34,2026-08-28
K이노베이션,005930,삼성전자,50,1.19,2026-08-28
K이노베이션,017670,SK텔레콤,126,1.11,2026-08-28
K이노베이션,028050,삼성E&A,249,1.11,2026-08-28
K이노베이션,010120,LS ELECTRIC,50,0.98,2026-08-28
K이노베이션,096770,SK이노베이션,71,0.71,2026-08-28
K컬처,257720,실리콘투,2109,10.49,2026-08-28
K컬처,214450,파마리서치,202,8.84,2026-08-28
K컬처,003230,삼양식품,56,8.39,2026-08-28
K컬처,241710,코스메카코리아,543,7.64,2026-08-28
K컬처,145020,휴젤,285,7.08,2026-08-28
K컬처,278470,에이피알,143,6.29,2026-08-28
K컬처,263750,펄어비스,1566,5.0,2026-08-28
K컬처,041510,에스엠,575,4.34,2026-08-28
K컬처,352820,하이브,236,4.26,2026-08-28
K컬처,004370,농심,93,4.02,2026-08-28
K컬처,259960,크래프톤,168,3.73,2026-08-28
K컬처,226950,올릭스,339,3.6,2026-08-28
K컬처,483650,달바글로벌,154,3.47,2026-08-28
K컬처,122870,와이지엔터테인먼트,841,3.39,2026-08-28
K컬처,036570,NC,133,3.0,2026-08-28
K컬처,006730,서부T&D,2352,2.6,2026-08-28
K컬처,290650,엘앤씨바이오,500,2.55,2026-08-28
K컬처,035900,JYP Ent.,558,2.25,2026-08-28
K컬처,214150,클래시스,650,2.13,2026-08-28
K컬처,001040,CJ,149,1.91,2026-08-28
K컬처,462870,시프트업,542,1.79,2026-08-28
K컬처,035760,CJ ENM,500,1.65,2026-08-28
K컬처,253450,스튜디오드래곤,504,1.11,2026-08-28
