ETF,종목코드,종목명,수량,비중,기준일
미국S&P500,PLTR,Palantir Technologies Inc,28,1.08,2026-09-25
미국S&P500,ARM,ARM Holdings PLC,15,1.02,2026-09-25
미국S&P500,PANW,Palo Alto Networks Inc,13,1.02,2026-09-25
미국S&P500,CRWD,Crowdstrike Holdings Inc,19,1.0,2026-09-25
미국S&P500,NEE,NextEra Energy Inc,57,0.96,2026-09-25
미국S&P500,PEP,PepsiCo Inc,33,0.9,2026-09-25
미국S&P500,VRT,Vertiv Holdings Co,17,0.9,2026-09-25
미국S&P500,LIN,Linde PLC,9,0.87,2026-09-25
미국S&P500,SNOW,Snowflake Inc,12,0.86,2026-09-25
미국S&P500,SBUX,Starbucks Corp,42,0.84,2026-09-25
미국S&P500,WMT,Walmart Inc,35,0.8,2026-09-25
미국S&P500,MS,Morgan Stanley,18,0.78,2026-09-25
미국S&P500,UNH,UnitedHealth Group Inc,9,0.72,2026-09-25
미국S&P500,CSCO,Cisco Systems Inc,28,0.66,2026-09-25
미국S&P500,GS,Goldman Sachs Group Inc/The,3,0.61,2026-09-25
미국S&P500,NBIS,Nebius Group NV,12,0.59,2026-09-25
미국S&P500,ABT,Abbott Laboratories,23,0.5,2026-09-25
미국S&P500,CEG,Constellation Energy Corp,9,0.5,2026-09-25
미국S&P500,VZ,Verizon Communications Inc,47,0.47,2026-09-25
미국S&P500,WFC,Wells Fargo & Co,25,0.46,2026-09-25
미국S&P500,FCX,Freeport-McMoRan Inc,29,0.44,2026-09-25
미국S&P500,T,AT&T Inc,70,0.38,2026-09-25
미국S&P500,QCOM,QUALCOMM Inc,7,0.29,2026-09-25
글로벌AI인공지능,INTC,Intel Corp,416,5.73,2026-09-25
글로벌AI인공지능,SNDK,Sandisk Corp,27,5.39,2026-09-25
글로벌AI인공지능,AMD,Advanced Micro Devices Inc,66,4.59,2026-09-25
글로벌AI인공지능,SKHY,SK hynix Inc,211,4.51,2026-09-25
글로벌AI인공지능,DELL,Dell Technologies Inc,59,3.84,2026-09-25
글로벌AI인공지능,SNOW,Snowflake Inc,91,3.49,2026-09-25
글로벌AI인공지능,NVDA,NVIDIA Corp,118,3.03,2026-09-25
글로벌AI인공지능,LITE,Lumentum Holdings Inc,25,2.7,2026-09-25
글로벌AI인공지능,GOOG,Alphabet Inc,68,2.7,2026-09-25
글로벌AI인공지능,AMZN,Amazon.com Inc,85,2.48,2026-09-25
글로벌AI인공지능,WDC,Western Digital Corp,49,2.48,2026-09-25
글로벌AI인공지능,STX,Seagate Technology Holdings PLC,24,2.38,2026-09-25
글로벌AI인공지능,AAOI,Applied Optoelectronics Inc,191,2.35,2026-09-25
글로벌AI인공지능,BABA,Alibaba Group Holding Ltd,174,2.28,2026-09-25
글로벌AI인공지능,META,Meta Platforms Inc,27,2.26,2026-09-25
글로벌AI인공지능,MSTR,Strategy Inc,118,2.25,2026-09-25
글로벌AI인공지능,CRM,Salesforce Inc,79,2.11,2026-09-25
글로벌AI인공지능,ARM,ARM Holdings PLC,56,2.04,2026-09-25
글로벌AI인공지능,SAP,SAP SE,85,2.01,2026-09-25
글로벌AI인공지능,TSLA,Tesla Inc,46,1.95,2026-09-25
글로벌AI인공지능,COIN,Coinbase Global Inc,84,1.91,2026-09-25
글로벌AI인공지능,NOW,ServiceNow Inc,109,1.7,2026-09-25
글로벌AI인공지능,MELI,MercadoLibre Inc,8,1.65,2026-09-25
글로벌AI인공지능,ASML,ASML Holding NV,8,1.55,2026-09-25
글로벌AI인공지능,ACN,Accenture PLC,70,1.47,2026-09-25
글로벌AI인공지능,IBM,International Business Machines Corp,55,1.44,2026-09-25
글로벌AI인공지능,QCOM,QUALCOMM Inc,63,1.38,2026-09-25
글로벌AI인공지능,TSM,Taiwan Semiconductor Manufacturing Co Ltd,24,1.21,2026-09-25
글로벌AI인공지능,ROP,Roper Technologies Inc,29,1.2,2026-09-25
글로벌AI인공지능,BE,Bloom Energy Corp,31,0.96,2026-09-25
글로벌AI인공지능,EBAY,eBay Inc,66,0.81,2026-09-25
글로벌AI인공지능,PDD,PDD Holdings Inc,84,0.75,2026-09-25
글로벌AI인공지능,HOOD,Robinhood Markets Inc,53,0.74,2026-09-25
글로벌바이오,LLY,Eli Lilly & Co,41,11.24,2026-09-25
글로벌바이오,MRNA,Moderna Inc,182,7.41,2026-09-25
글로벌바이오,TMO,Thermo Fisher Scientific Inc,42,6.51,2026-09-25
글로벌바이오,JNJ,Johnson & Johnson,98,6.21,2026-09-25
글로벌바이오,ILMN,Illumina Inc,103,5.79,2026-09-25
글로벌바이오,NTRA,Natera Inc,58,5.06,2026-09-25
글로벌바이오,MRK,Merck & Co Inc,143,5.03,2026-09-25
글로벌바이오,BIIB,Biogen Inc,86,4.43,2026-09-25
글로벌바이오,GILD,Gilead Sciences Inc,104,3.68,2026-09-25
글로벌바이오,ABT,Abbott Laboratories,139,3.37,2026-09-25
글로벌바이오,REGN,Regeneron Pharmaceuticals Inc,17,3.19,2026-09-25
글로벌바이오,MEDP,Medpace Holdings Inc,20,2.94,2026-09-25
글로벌바이오,GH,Guardant Health Inc,65,2.66,2026-09-25
글로벌바이오,NVS,Novartis AG,80,2.65,2026-09-25
글로벌바이오,AMGN,Amgen Inc,24,2.22,2026-09-25
글로벌바이오,ICLR,ICON PLC,54,2.15,2026-09-25
글로벌바이오,ABBV,AbbVie Inc,34,2.12,2026-09-25
글로벌바이오,TEM,Tempus AI Inc,113,2.07,2026-09-25
글로벌바이오,RVTY,Revvity Inc,57,1.93,2026-09-25
글로벌바이오,SMMT,Summit Therapeutics Inc,481,1.91,2026-09-25
글로벌바이오,ALNY,Alnylam Pharmaceuticals Inc,33,1.9,2026-09-25
글로벌바이오,BMY,Bristol-Myers Squibb Co,126,1.86,2026-09-25
글로벌바이오,GPCR,Structure Therapeutics Inc,205,1.78,2026-09-25
글로벌바이오,ROIV,Roivant Sciences Ltd,190,1.74,2026-09-25
글로벌바이오,SNY,Sanofi SA,167,1.67,2026-09-25
글로벌바이오,VTRS,Viatris Inc,382,1.54,2026-09-25
글로벌바이오,GSK,GSK PLC,118,1.42,2026-09-25
글로벌바이오,TEVA,Teva Pharmaceutical Industries Ltd,139,1.31,2026-09-25
글로벌바이오,TWST,Twist Bioscience Corp,26,1.01,2026-09-25
글로벌바이오,EXEL,Exelixis Inc,62,0.84,2026-09-25
글로벌바이오,NVO,Novo Nordisk A/S,26,0.24,2026-09-25
글로벌우주테크&방산,RTX,RTX Corp,305,8.84,2026-09-25
글로벌우주테크&방산,GE,General Electric Co,147,7.0,2026-09-25
글로벌우주테크&방산,MOG-A,Moog Inc,85,4.68,2026-09-25
글로벌우주테크&방산,GD,General Dynamics Corp,85,4.49,2026-09-25
글로벌우주테크&방산,LMT,Lockheed Martin Corp,56,4.47,2026-09-25
글로벌우주테크&방산,NOC,Northrop Grumman Corp,51,4.01,2026-09-25
글로벌우주테크&방산,PLTR,Palantir Technologies Inc,135,3.69,2026-09-25
글로벌우주테크&방산,HWM,Howmet Aerospace Inc,107,3.63,2026-09-25
글로벌우주테크&방산,LHX,L3Harris Technologies Inc,89,3.28,2026-09-25
글로벌우주테크&방산,SPCX,Space Exploration Technologies Corp,138,3.13,2026-09-25
글로벌우주테크&방산,TDY,Teledyne Technologies Inc,30,2.73,2026-09-25
글로벌우주테크&방산,TDG,TransDigm Group Inc,16,2.65,2026-09-25
글로벌우주테크&방산,RKLB,Rocket Lab Corp,208,2.17,2026-09-25
글로벌우주테크&방산,AXON,Axon Enterprise Inc,28,1.89,2026-09-25
글로벌우주테크&방산,ATI,ATI Inc,63,1.78,2026-09-25
글로벌우주테크&방산,HONA,Honeywell Aerospace Inc,61,1.54,2026-09-25
글로벌우주테크&방산,HON,Honeywell International Inc,48,1.48,2026-09-25
글로벌우주테크&방산,CW,Curtiss-Wright Corp,15,1.27,2026-09-25
글로벌우주테크&방산,HII,Huntington Ingalls Industries Inc,30,1.24,2026-09-25
글로벌우주테크&방산,KTOS,Kratos Defense & Security Solutions Inc,169,1.23,2026-09-25
글로벌우주테크&방산,FTAI,FTAI Aviation Ltd,41,1.18,2026-09-25
글로벌우주테크&방산,BWXT,BWX Technologies Inc,49,1.08,2026-09-25
글로벌우주테크&방산,CRS,Carpenter Technology Corp,16,0.96,2026-09-25
글로벌우주테크&방산,ACHR,Archer Aviation Inc,915,0.74,2026-09-25
차이나AI테크,HSAI,Hesai Group,205,0.49,2026-09-25
나스닥100채권혼합50,NVDA,NVIDIA Corp,87,3.98,2026-09-25
나스닥100채권혼합50,BE,Bloom Energy Corp,52,2.85,2026-09-25
나스닥100채권혼합50,DELL,Dell Technologies Inc,22,2.55,2026-09-25
나스닥100채권혼합50,GOOGL,Alphabet Inc,26,1.86,2026-09-25
나스닥100채권혼합50,TSLA,Tesla Inc,24,1.81,2026-09-25
나스닥100채권혼합50,INTC,Intel Corp,73,1.79,2026-09-25
나스닥100채권혼합50,SNDK,Sandisk Corp,5,1.78,2026-09-25
나스닥100채권혼합50,AMD,Advanced Micro Devices Inc,14,1.73,2026-09-25
나스닥100채권혼합50,MU,Micron Technology Inc,8,1.68,2026-09-25
나스닥100채권혼합50,HOOD,Robinhood Markets Inc,65,1.61,2026-09-25
나스닥100채권혼합50,MSFT,Microsoft Corp,14,1.41,2026-09-25
나스닥100채권혼합50,LITE,Lumentum Holdings Inc,7,1.34,2026-09-25
나스닥100채권혼합50,AMZN,Amazon.com Inc,25,1.3,2026-09-25
나스닥100채권혼합50,NBIS,Nebius Group NV,27,1.26,2026-09-25
나스닥100채권혼합50,SPCX,Space Exploration Technologies Corp,41,1.25,2026-09-25
나스닥100채권혼합50,MRVL,Marvell Technology Inc,23,1.19,2026-09-25
나스닥100채권혼합50,AVGO,Broadcom Inc,16,1.17,2026-09-25
나스닥100채권혼합50,AAPL,Apple Inc,15,1.02,2026-09-25
나스닥100채권혼합50,MSTR,Strategy Inc,30,1.02,2026-09-25
나스닥100채권혼합50,PLTR,Palantir Technologies Inc,27,0.99,2026-09-25
나스닥100채권혼합50,SKHY,SK hynix Inc,26,0.99,2026-09-25
나스닥100채권혼합50,SNOW,Snowflake Inc,14,0.96,2026-09-25
나스닥100채권혼합50,TER,Teradyne Inc,12,0.92,2026-09-25
나스닥100채권혼합50,META,Meta Platforms Inc,6,0.89,2026-09-25
나스닥100채권혼합50,COIN,Coinbase Global Inc,20,0.81,2026-09-25
나스닥100채권혼합50,AAOI,Applied Optoelectronics Inc,36,0.79,2026-09-25
나스닥100채권혼합50,QCOM,QUALCOMM Inc,20,0.78,2026-09-25
나스닥100채권혼합50,ALAB,Astera Labs Inc,11,0.75,2026-09-25
나스닥100채권혼합50,TSEM,Tower Semiconductor Ltd,16,0.75,2026-09-25
나스닥100채권혼합50,CRWV,CoreWeave Inc,43,0.74,2026-09-25
나스닥100채권혼합50,ARM,ARM Holdings PLC,11,0.71,2026-09-25
나스닥100채권혼합50,STX,Seagate Technology Holdings PLC,4,0.71,2026-09-25
나스닥100채권혼합50,VRT,Vertiv Holdings Co,14,0.71,2026-09-25
나스닥100채권혼합50,LLY,Eli Lilly & Co,3,0.7,2026-09-25
나스닥100채권혼합50,PEP,PepsiCo Inc,26,0.68,2026-09-25
나스닥100채권혼합50,CRDO,Credo Technology Group Holding Ltd,17,0.64,2026-09-25
나스닥100채권혼합50,TSM,Taiwan Semiconductor Manufacturing Co Ltd,7,0.63,2026-09-25
나스닥100채권혼합50,PANW,Palo Alto Networks Inc,8,0.6,2026-09-25
나스닥100채권혼합50,WDC,Western Digital Corp,5,0.45,2026-09-25
글로벌소비트렌드,MSFT,Microsoft Corp,74,7.79,2026-09-25
글로벌소비트렌드,NVDA,NVIDIA Corp,161,7.68,2026-09-25
글로벌소비트렌드,META,Meta Platforms Inc,44,6.84,2026-09-25
글로벌소비트렌드,AAPL,Apple Inc,87,6.19,2026-09-25
글로벌소비트렌드,GOOGL,Alphabet Inc,65,4.84,2026-09-25
글로벌소비트렌드,AMZN,Amazon.com Inc,88,4.77,2026-09-25
글로벌소비트렌드,DIS,Walt Disney Co/The,211,4.61,2026-09-25
글로벌소비트렌드,TTWO,Take-Two Interactive Software Inc,72,3.17,2026-09-25
글로벌소비트렌드,SE,Sea Ltd,88,1.9,2026-09-25
글로벌소비트렌드,TGT,Target Corp,50,1.66,2026-09-25
글로벌소비트렌드,ABNB,Airbnb Inc,44,1.54,2026-09-25
글로벌소비트렌드,MELI,MercadoLibre Inc,4,1.53,2026-09-25
글로벌소비트렌드,SPOT,Spotify Technology SA,14,1.52,2026-09-25
글로벌소비트렌드,BKNG,Booking Holdings Inc,41,1.45,2026-09-25
글로벌소비트렌드,CRM,Salesforce Inc,29,1.44,2026-09-25
글로벌소비트렌드,ULTA,Ulta Beauty Inc,12,1.41,2026-09-25
글로벌소비트렌드,WBD,Warner Bros Discovery Inc,207,1.34,2026-09-25
글로벌소비트렌드,LYV,Live Nation Entertainment Inc,35,1.24,2026-09-25
글로벌소비트렌드,CMCSA,Comcast Corp,249,1.2,2026-09-25
글로벌소비트렌드,FWONK,Liberty Media Corp,59,1.19,2026-09-25
글로벌소비트렌드,EBAY,eBay Inc,52,1.18,2026-09-25
글로벌소비트렌드,KR,Kroger Co/The,94,1.18,2026-09-25
글로벌소비트렌드,WMT,Walmart Inc,45,1.01,2026-09-25
글로벌소비트렌드,NOW,ServiceNow Inc,33,0.95,2026-09-25
글로벌소비트렌드,TKO,TKO Group Holdings Inc,23,0.92,2026-09-25
글로벌소비트렌드,PSKY,Paramount Skydance Corp,429,0.89,2026-09-25
글로벌소비트렌드,MTCH,Match Group Inc,90,0.82,2026-09-25
글로벌소비트렌드,MSGS,Madison Square Garden Sports Corp,9,0.76,2026-09-25
글로벌소비트렌드,XYZ,Block Inc,46,0.75,2026-09-25
글로벌소비트렌드,JOYY,JOYY Inc,43,0.72,2026-09-25
글로벌소비트렌드,M,Macys Inc,153,0.71,2026-09-25
글로벌소비트렌드,EXPE,Expedia Group Inc,12,0.71,2026-09-25
글로벌소비트렌드,SNAP,Snap Inc,590,0.71,2026-09-25
글로벌소비트렌드,SPHR,Sphere Entertainment Co,23,0.7,2026-09-25
글로벌소비트렌드,ETSY,Etsy Inc,45,0.69,2026-09-25
글로벌소비트렌드,WMG,Warner Music Group Corp,114,0.66,2026-09-25
글로벌소비트렌드,RUM,RUM Group Inc,335,0.65,2026-09-25
글로벌소비트렌드,GRND,Grindr Inc,171,0.57,2026-09-25
글로벌소비트렌드,TAL,TAL Education Group,227,0.56,2026-09-25
글로벌소비트렌드,LRN,Stride Inc,30,0.5,2026-09-25
글로벌소비트렌드,MSGE,Madison Square Garden Entertainment Corp,29,0.49,2026-09-25
글로벌소비트렌드,PDD,PDD Holdings Inc,25,0.42,2026-09-25
글로벌소비트렌드,LOPE,Grand Canyon Education Inc,13,0.41,2026-09-25
글로벌소비트렌드,CHWY,Chewy Inc,89,0.38,2026-09-25
글로벌소비트렌드,CVNA,Carvana Co,27,0.38,2026-09-25
글로벌소비트렌드,ASO,Academy Sports & Outdoors Inc,37,0.38,2026-09-25
글로벌소비트렌드,PLTK,Playtika Holding Corp,549,0.27,2026-09-25
